id,fossil_bio,ipcc_code_2006_for_standard_report_name,Year,Total
77925,fossil,"Civil Aviation",2005,0.00020781240000000004
53697,fossil,"Civil Aviation",2005,0.00002150004
56681,fossil,"Civil Aviation",2005,0.0005396508
58406,fossil,"Civil Aviation",2005,0.000022299960000000007
67622,fossil,"Civil Aviation",2005,0.001890912
54085,fossil,"Civil Aviation",2005,0.0006243996000000001
69191,fossil,"Civil Aviation",2005,0.00048063239999999985
66861,fossil,"Civil Aviation",2005,0.00020699759999999998
63338,fossil,"Civil Aviation",2005,0.004672908
64155,fossil,"Civil Aviation",2005,0.0008838983999999999
68678,fossil,"Civil Aviation",2005,0.10870100399999999
77179,fossil,"Civil Aviation",2005,0.0044376960000000005
56274,fossil,"Civil Aviation",2005,0.00011150003999999999
76359,fossil,"Civil Aviation",2005,0.0005290332000000001
68067,fossil,"Civil Aviation",2005,0.00024396959999999993
57610,fossil,"Civil Aviation",2005,0.00004421496
75279,fossil,"Civil Aviation",2005,0.00002199996
77545,fossil,"Civil Aviation",2005,0.00000782316
38310,fossil,"Civil Aviation",2005,0.027157787999999992
28585,fossil,"Civil Aviation",2005,0.018414995999999996
33316,fossil,"Civil Aviation",2005,0.0084495
48516,fossil,"Civil Aviation",2005,0.0003454751999999999
47269,fossil,"Civil Aviation",2005,0.0008924976000000002
44962,fossil,"Civil Aviation",2005,0.000014106240000000002
52376,fossil,"Civil Aviation",2005,0.0004032
27727,fossil,"Civil Aviation",2005,0.000365352
51526,fossil,"Civil Aviation",2005,0.0014801520000000004
26681,fossil,"Civil Aviation",2005,0.000044599920000000015
32503,fossil,"Civil Aviation",2005,0.00023282519999999997
32054,fossil,"Civil Aviation",2005,0.000280578
33860,fossil,"Civil Aviation",2005,0.000016512360000000002
31198,fossil,"Civil Aviation",2005,0.0014803200000000005
34874,fossil,"Civil Aviation",2005,0.000041242080000000015
44140,fossil,"Civil Aviation",2005,0.00015055320000000003
42893,fossil,"Civil Aviation",2005,0.0019785000000000007
36340,fossil,"Civil Aviation",2005,0.00026407439999999997
48071,fossil,"Civil Aviation",2005,0.0028574639999999992
51953,fossil,"Civil Aviation",2005,0.00015046319999999997
37731,fossil,"Civil Aviation",2005,0.024842400000000004
40115,fossil,"Civil Aviation",2005,0.00015099960000000004
45373,fossil,"Civil Aviation",2005,0.026052996000000005
40949,fossil,"Civil Aviation",2005,0.015035496
31636,fossil,"Civil Aviation",2005,0.0001366224
42316,fossil,"Civil Aviation",2005,0.07639503600000001
38875,fossil,"Civil Aviation",2005,0.0009694980000000002
48960,fossil,"Civil Aviation",2005,0.000021999600000000005
46855,fossil,"Civil Aviation",2005,0.000524958
43377,fossil,"Civil Aviation",2005,0.0000448008
47642,fossil,"Civil Aviation",2005,0.000026692080000000003
37172,fossil,"Civil Aviation",2005,0.00006600072000000001
35275,fossil,"Civil Aviation",2005,0.00002198076
34442,fossil,"Civil Aviation",2005,0.000044599920000000015
40516,fossil,"Civil Aviation",2005,0.0001344
49479,fossil,"Civil Aviation",2005,0.0000031899959999999994
29708,fossil,"Civil Aviation",2005,0.017204004
27135,fossil,"Civil Aviation",2005,0.002150004
41493,fossil,"Civil Aviation",2005,0.000022399440000000004
28163,fossil,"Civil Aviation",2005,0.0000025918199999999996
34169,fossil,"Civil Aviation",2005,0.00015225000000000001
46165,fossil,"Civil Aviation",2005,0.00007332132000000001
50364,fossil,"Civil Aviation",2005,0.0004503972
41887,fossil,"Civil Aviation",2005,0.00019594439999999993
35924,fossil,"Civil Aviation",2005,0.00002230104
32906,fossil,"Civil Aviation",2005,0.00024530040000000003
44555,fossil,"Civil Aviation",2005,0.000013544520000000002
84992,fossil,"Civil Aviation",2005,0.0068600039999999985
81441,fossil,"Civil Aviation",2005,0.019371504
82905,fossil,"Civil Aviation",2005,0.00158568
80670,fossil,"Civil Aviation",2005,0.002229996
84380,fossil,"Civil Aviation",2005,1.2914897399999996
88316,fossil,"Civil Aviation",2005,0.020759400000000008
87549,fossil,"Civil Aviation",2005,0.00004794384
82490,fossil,"Civil Aviation",2005,0.0004460004000000001
83355,fossil,"Civil Aviation",2005,0.0006072996000000002
87116,fossil,"Civil Aviation",2005,0.0000195492
79819,fossil,"Civil Aviation",2005,0.00003864468
86669,fossil,"Civil Aviation",2005,0.002441256
83929,fossil,"Civil Aviation",2005,0.00006587496
86303,fossil,"Civil Aviation",2005,0.0000086544
85426,fossil,"Civil Aviation",2005,0.00001527864
81985,fossil,"Civil Aviation",2005,0.004150439999999999
80248,fossil,"Civil Aviation",2005,0.000026673719999999993
84981,bio,"Emissions from biomass burning",2005,2.318226711
85851,bio,"Emissions from biomass burning",2005,4.828680288
87535,bio,"Emissions from biomass burning",2005,0.0011522843
80664,bio,"Emissions from biomass burning",2005,0.11881531599999998
81968,bio,"Emissions from biomass burning",2005,0.903087792
82480,bio,"Emissions from biomass burning",2005,5.423935703000001
83914,bio,"Emissions from biomass burning",2005,1.9722568580000002
87104,bio,"Emissions from biomass burning",2005,0.014033012000000001
82890,bio,"Emissions from biomass burning",2005,2.374325973
79802,bio,"Emissions from biomass burning",2005,0.40424102
80238,bio,"Emissions from biomass burning",2005,0.0012137500999999998
88799,bio,"Emissions from biomass burning",2005,2.6805367600000003
86661,bio,"Emissions from biomass burning",2005,82.87458176700001
83351,bio,"Emissions from biomass burning",2005,12.838048988999999
89234,bio,"Emissions from biomass burning",2005,4.723649788
88308,bio,"Emissions from biomass burning",2005,24.643339293999997
87950,bio,"Emissions from biomass burning",2005,0.6766164400000001
81435,bio,"Emissions from biomass burning",2005,38.124810805
85415,bio,"Emissions from biomass burning",2005,0.007730872999999999
79458,bio,"Emissions from biomass burning",2005,1.128165049
81034,bio,"Emissions from biomass burning",2005,0.085689988
84376,bio,"Emissions from biomass burning",2005,37.09265288900001
60782,bio,"Emissions from biomass burning",2005,4.538943594
66854,bio,"Emissions from biomass burning",2005,0.0017810278
74354,bio,"Emissions from biomass burning",2005,0.14381169100000002
67612,bio,"Emissions from biomass burning",2005,0.15433577199999998
70433,bio,"Emissions from biomass burning",2005,12.041184687999998
53281,bio,"Emissions from biomass burning",2005,2.6777213460000002
55412,bio,"Emissions from biomass burning",2005,0.23047319
74746,bio,"Emissions from biomass burning",2005,1.0773411199999998
69947,bio,"Emissions from biomass burning",2005,2.621389208
60271,bio,"Emissions from biomass burning",2005,0.10452508599999999
78689,bio,"Emissions from biomass burning",2005,74.125746219
57601,bio,"Emissions from biomass burning",2005,0.7713826609999999
78323,bio,"Emissions from biomass burning",2005,0.926377157
57129,bio,"Emissions from biomass burning",2005,8.008290244
77176,bio,"Emissions from biomass burning",2005,4.0995681489999996
68660,bio,"Emissions from biomass burning",2005,28.454847419000004
76789,bio,"Emissions from biomass burning",2005,0.000012495635000000002
66450,bio,"Emissions from biomass burning",2005,5.371172243
65918,bio,"Emissions from biomass burning",2005,0.24394676800000004
54081,bio,"Emissions from biomass burning",2005,50.441872701
68052,bio,"Emissions from biomass burning",2005,5.676849688000001
56264,bio,"Emissions from biomass burning",2005,0.400828351
56671,bio,"Emissions from biomass burning",2005,1.3241994929999998
67262,bio,"Emissions from biomass burning",2005,0.0034283251
76348,bio,"Emissions from biomass burning",2005,1.094084123
59690,bio,"Emissions from biomass burning",2005,0.23349463
73951,bio,"Emissions from biomass burning",2005,0.0044562217000000005
69187,bio,"Emissions from biomass burning",2005,0.601336934
61141,bio,"Emissions from biomass burning",2005,1.193566878
59243,bio,"Emissions from biomass burning",2005,1.850876933
55859,bio,"Emissions from biomass burning",2005,0.060948132
54538,bio,"Emissions from biomass burning",2005,0.0093731067
79160,bio,"Emissions from biomass burning",2005,0.33641169200000004
73175,bio,"Emissions from biomass burning",2005,0.579050512
64647,bio,"Emissions from biomass burning",2005,6.323282745
61622,bio,"Emissions from biomass burning",2005,0.015871838
65174,bio,"Emissions from biomass burning",2005,0.0020158021000000006
69602,bio,"Emissions from biomass burning",2005,2.1748418480000002
72802,bio,"Emissions from biomass burning",2005,1.749608089
61991,bio,"Emissions from biomass burning",2005,26.686185399000003
64139,bio,"Emissions from biomass burning",2005,0.145699837
72371,bio,"Emissions from biomass burning",2005,1.822952582
75790,bio,"Emissions from biomass burning",2005,0.431371476
58782,bio,"Emissions from biomass burning",2005,27.424421552000002
62423,bio,"Emissions from biomass burning",2005,0.7873168229999999
71922,bio,"Emissions from biomass burning",2005,0.006645051
54975,bio,"Emissions from biomass burning",2005,2.254530795
62830,bio,"Emissions from biomass burning",2005,4.8389007930000005
77911,bio,"Emissions from biomass burning",2005,1.557655807
71314,bio,"Emissions from biomass burning",2005,0.0000051726010000000005
57991,bio,"Emissions from biomass burning",2005,0.0024946466
75259,bio,"Emissions from biomass burning",2005,0.161413006
53690,bio,"Emissions from biomass burning",2005,0.0014029097000000002
58404,bio,"Emissions from biomass burning",2005,3.6361355869999996
63334,bio,"Emissions from biomass burning",2005,62.161672468
70909,bio,"Emissions from biomass burning",2005,1.100175472
65471,bio,"Emissions from biomass burning",2005,1.378378081
25578,bio,"Emissions from biomass burning",2005,1.3666608740000001
7595,bio,"Emissions from biomass burning",2005,1.819549531
5818,bio,"Emissions from biomass burning",2005,0.310030724
22302,bio,"Emissions from biomass burning",2005,0.0023931245999999997
9271,bio,"Emissions from biomass burning",2005,1.63355679
21874,bio,"Emissions from biomass burning",2005,0.0033194558999999997
4308,bio,"Emissions from biomass burning",2005,0.407266431
10512,bio,"Emissions from biomass burning",2005,4.073090469
470,bio,"Emissions from biomass burning",2005,3.336469549
13140,bio,"Emissions from biomass burning",2005,0.45740867599999996
8101,bio,"Emissions from biomass burning",2005,0.000007972793
17276,bio,"Emissions from biomass burning",2005,0.00043523745000000004
21284,bio,"Emissions from biomass burning",2005,4.019496005000001
13612,bio,"Emissions from biomass burning",2005,8.777270865
26205,bio,"Emissions from biomass burning",2005,0.218116388
17669,bio,"Emissions from biomass burning",2005,13.614405388999998
15227,bio,"Emissions from biomass burning",2005,15.201826945000002
3713,bio,"Emissions from biomass burning",2005,33.81035953999999
2141,bio,"Emissions from biomass burning",2005,0.0011135038000000001
7131,bio,"Emissions from biomass burning",2005,15.155974128999999
18650,bio,"Emissions from biomass burning",2005,0.031521609
15774,bio,"Emissions from biomass burning",2005,2.4496072370000004
14718,bio,"Emissions from biomass burning",2005,2.796828204
11527,bio,"Emissions from biomass burning",2005,0.11938996500000003
20238,bio,"Emissions from biomass burning",2005,0.051192561000000004
1552,bio,"Emissions from biomass burning",2005,0.162180622
19503,bio,"Emissions from biomass burning",2005,3.8111535180000002
14175,bio,"Emissions from biomass burning",2005,0.10169813500000001
24997,bio,"Emissions from biomass burning",2005,0.572313466
16574,bio,"Emissions from biomass burning",2005,3.888945002
8856,bio,"Emissions from biomass burning",2005,0.356853869
12310,bio,"Emissions from biomass burning",2005,0.115905209
10954,bio,"Emissions from biomass burning",2005,204.987650858
4890,bio,"Emissions from biomass burning",2005,0.7281138030000001
19068,bio,"Emissions from biomass burning",2005,1.258579009
24582,bio,"Emissions from biomass burning",2005,0.67469442
9783,bio,"Emissions from biomass burning",2005,0.297229067
18214,bio,"Emissions from biomass burning",2005,0.054418766
12774,bio,"Emissions from biomass burning",2005,0.255624431
24135,bio,"Emissions from biomass burning",2005,3.547710215
933,bio,"Emissions from biomass burning",2005,4.152021836
20687,bio,"Emissions from biomass burning",2005,2.3411818540000002
2519,bio,"Emissions from biomass burning",2005,59.05970976799999
3309,bio,"Emissions from biomass burning",2005,0.00008391219999999999
23703,bio,"Emissions from biomass burning",2005,0.135530667
5350,bio,"Emissions from biomass burning",2005,0.402382251
16925,bio,"Emissions from biomass burning",2005,0.19767648400000004
23266,bio,"Emissions from biomass burning",2005,1.8210745120000003
16165,bio,"Emissions from biomass burning",2005,1.9053452659999999
11950,bio,"Emissions from biomass burning",2005,0.007254878999999999
6694,bio,"Emissions from biomass burning",2005,2.46735704
8442,bio,"Emissions from biomass burning",2005,0.013744286999999997
6349,bio,"Emissions from biomass burning",2005,1.507344713
22753,bio,"Emissions from biomass burning",2005,0.813439118
2992,bio,"Emissions from biomass burning",2005,0.147428335
32901,bio,"Emissions from biomass burning",2005,0.05102352
36321,bio,"Emissions from biomass burning",2005,0.823593899
49882,bio,"Emissions from biomass burning",2005,0.422357135
26676,bio,"Emissions from biomass burning",2005,8.386243146
52829,bio,"Emissions from biomass burning",2005,0.204455266
31189,bio,"Emissions from biomass burning",2005,2.7025156509999997
34436,bio,"Emissions from biomass burning",2005,5.8338868360000005
48509,bio,"Emissions from biomass burning",2005,0.30396993899999997
49471,bio,"Emissions from biomass burning",2005,0.012100328
34861,bio,"Emissions from biomass burning",2005,0.022360939
48948,bio,"Emissions from biomass burning",2005,0.848219476
32490,bio,"Emissions from biomass burning",2005,0.29828989100000003
40100,bio,"Emissions from biomass burning",2005,0.00007118926100000001
27117,bio,"Emissions from biomass burning",2005,0.323068169
48070,bio,"Emissions from biomass burning",2005,0.113087474
44137,bio,"Emissions from biomass burning",2005,24.067525332
35271,bio,"Emissions from biomass burning",2005,1.125998775
41491,bio,"Emissions from biomass burning",2005,0.383055767
46499,bio,"Emissions from biomass burning",2005,0.131563989
47635,bio,"Emissions from biomass burning",2005,0.0018330337
27717,bio,"Emissions from biomass burning",2005,0.11194997100000002
38865,bio,"Emissions from biomass burning",2005,0.170863283
35597,bio,"Emissions from biomass burning",2005,0.0000042295840000000005
44953,bio,"Emissions from biomass burning",2005,0.027324308
30219,bio,"Emissions from biomass burning",2005,0.215574404
47264,bio,"Emissions from biomass burning",2005,0.011628606
35916,bio,"Emissions from biomass burning",2005,1.947393745
41874,bio,"Emissions from biomass burning",2005,0.065093018
32049,bio,"Emissions from biomass burning",2005,0.131515608
46845,bio,"Emissions from biomass burning",2005,0.38779756899999995
42308,bio,"Emissions from biomass burning",2005,0.692337936
28567,bio,"Emissions from biomass burning",2005,5.887687226
40503,bio,"Emissions from biomass burning",2005,0.24666422999999998
29076,bio,"Emissions from biomass burning",2005,0.0000090519083
43363,bio,"Emissions from biomass burning",2005,1.015541384
46158,bio,"Emissions from biomass burning",2005,8.838625038
29271,bio,"Emissions from biomass burning",2005,0.11023274100000001
45859,bio,"Emissions from biomass burning",2005,0.005392124599999999
36787,bio,"Emissions from biomass burning",2005,0.867305559
38288,bio,"Emissions from biomass burning",2005,238.76504682299998
42884,bio,"Emissions from biomass burning",2005,6.016455178999999
43772,bio,"Emissions from biomass burning",2005,0.557941428
31633,bio,"Emissions from biomass burning",2005,0.243778271
29686,bio,"Emissions from biomass burning",2005,2.0852499759999996
37717,bio,"Emissions from biomass burning",2005,152.51640049600002
30642,bio,"Emissions from biomass burning",2005,2.8621716650000004
39764,bio,"Emissions from biomass burning",2005,2.8326386579999996
45355,bio,"Emissions from biomass burning",2005,0.200691857
37163,bio,"Emissions from biomass burning",2005,4.225942419
52360,bio,"Emissions from biomass burning",2005,31.773309766
33302,bio,"Emissions from biomass burning",2005,1.5247807020000002
51515,bio,"Emissions from biomass burning",2005,4.435411332
51101,bio,"Emissions from biomass burning",2005,0.885888346
33856,bio,"Emissions from biomass burning",2005,0.003677193
40928,bio,"Emissions from biomass burning",2005,7.954525438000001
50753,bio,"Emissions from biomass burning",2005,0.218184027
51946,bio,"Emissions from biomass burning",2005,0.0012728294000000002
48519,fossil,"Enteric Fermentation",2005,37.16832770399999
39769,fossil,"Enteric Fermentation",2005,103.30779999599999
26680,fossil,"Enteric Fermentation",2005,1503.4693872000005
44956,fossil,"Enteric Fermentation",2005,0.40966379999999997
32496,fossil,"Enteric Fermentation",2005,20.806166004
48084,fossil,"Enteric Fermentation",2005,63.007923995999995
34877,fossil,"Enteric Fermentation",2005,0.6646409040000001
30657,fossil,"Enteric Fermentation",2005,81.57969999599999
31196,fossil,"Enteric Fermentation",2005,120.53386116
35926,fossil,"Enteric Fermentation",2005,133.671012
28586,fossil,"Enteric Fermentation",2005,1373.5724711999999
52366,fossil,"Enteric Fermentation",2005,2308.0806323999996
36791,fossil,"Enteric Fermentation",2005,96.96180000000003
38301,fossil,"Enteric Fermentation",2005,13067.073263999999
41882,fossil,"Enteric Fermentation",2005,16.478882004000003
40505,fossil,"Enteric Fermentation",2005,46.965926903999986
27734,fossil,"Enteric Fermentation",2005,21.184849596000003
35604,fossil,"Enteric Fermentation",2005,0.329478
32916,fossil,"Enteric Fermentation",2005,0.3939936
45368,fossil,"Enteric Fermentation",2005,237.56713824000005
40936,fossil,"Enteric Fermentation",2005,527.12699448
51530,fossil,"Enteric Fermentation",2005,330.66193032
47267,fossil,"Enteric Fermentation",2005,49.55751279600002
33309,fossil,"Enteric Fermentation",2005,135.54862415999997
44147,fossil,"Enteric Fermentation",2005,187.24814724
42902,fossil,"Enteric Fermentation",2005,510.67792836000007
30226,fossil,"Enteric Fermentation",2005,83.46208100399998
29710,fossil,"Enteric Fermentation",2005,1019.1724040400003
51110,fossil,"Enteric Fermentation",2005,35.0647917
46168,fossil,"Enteric Fermentation",2005,124.55480004000002
50765,fossil,"Enteric Fermentation",2005,250.37142996
43777,fossil,"Enteric Fermentation",2005,114.99043710000001
29276,fossil,"Enteric Fermentation",2005,2.8421603039999996
46846,fossil,"Enteric Fermentation",2005,3.4666770000000002
36336,fossil,"Enteric Fermentation",2005,47.864459004000004
33862,fossil,"Enteric Fermentation",2005,0.347300004
